full_text,label
@CommuterLine Halo Admin. Gua mau kasih saran ya. Kalau lintasan nyebrang itu maunya jangan pilih kasih nih bilangin satpamnya. Konsisten. Kalau cuma cewek aja boleh lewat ya cewek aja. Ini gua dilarang tapi cowok lain aja om2 boleh lewat situ. Gak sekali ya kejadian kayak gitu.,Pelayanan
@CommuterLine min ini ada anak bayi di kereta arah bekasi (skrg posisi di manggarai) ngga dapet duduk mau cari tempat juga gabisa krn sesek mepet️,Keamanan
@CommuterLine hari hari blue line gangguan hadehh cc: @perkeretaapian ayolaahh DDT Bekasi Cikarang di percepat biar gak gini terusss udh tau frekuensi kereta tinggi,Keterlambatan
@CommuterLine Terus delay stasiun bogor itu hal yang wajar? Emang ga pernah on time?,Keterlambatan
@CommuterLine yg sebelumnya emg terlambat kenapa min? ngeduluin KAJJ ya? biasa jam 16.38 udh di rajawali ini sampe jam 17.06 ditambah ini berhenti2 mulu tiap mau masuk stasiun Ya Allah,Keterlambatan
@CommuterLine sejam lebih nih nunggu kereta lu dtg tp gak dtg2 jg arah cikarang!,Keterlambatan
@CommuterLine yang mau ke tangerang / rangkas langsung ojol ajaaa ke duri / tnb daripada stuck sepi bngt ini kereta tangerang,Keterlambatan
@CommuterLine kenapa sih greenline telat mulu jadi ketinggalan kereta transit ke pasar senen. Benerin dong tuh jadwalnya,Keterlambatan
@CommuterLine ada apaa nih gondangdia semua numpuk? ditahan KJJ 2x nihh kayanyaa,Kepadatan
@CommuterLine kacau bgt krl hari ini ketahan lebih dari 30 menit naik kereta 6.45 jam 8.30 masih ketahan di gambir ini bakal tiap hari kayak gini?,Keterlambatan
@CommuterLine ini pintu keluar masuk utara di stasiun bojong gede gak ada petugasnya apa yg jaga? Jadi susah mau minta tolong siapa . Ada petugas satpam datang bawa disabilitas baru di tolongin . Yg biasa jaga pake baju putihnya kok gapernah ada yaa . Tolong dong min,Pelayanan
@CommuterLine @samuel_glenn @JalurSerpong @jalur5_ Suruh keluar petugasnya... nungguin penumpang... bantuin yg kesusahan.... masa suruh telp dulu ? Gak kepikiran orang tua atau difabel model penjelasan begini...,Pelayanan
@CommuterLine Apakah kedepannya bakal ada tujuan Bogor - kp.bandan? Repot min kalo harus pindah pindah...mending kalo pindah keretanya langsung ada..yang ada penumpang ditunggu sampai numpuk... Jujur kecewa banget sama skema transit dimanggarai... Udah kereta panas...AC cuma angin,Kepadatan
@CommuterLine halo min kereta arah bekasi cikarang kenapa yaaa Kok gaada sama sekali dari 21:20 Numpuk nih aliennya https://t.co/iM89DfbXad,Kepadatan
@CommuterLine @KAI121 @kemenhub151 18.58 4078 masih di bekasi. Sudah delay 5 tiba bskt.@KemenBUMN semenjak di bawah manajemen yg skr PT KCI perjalanan KRL telat setiap hari tidak evaluasi sama sekali dari PT KCI Telat KA 10 sd 40 menit.,Keterlambatan
@CommuterLine ada gebrakan ape lagi ni pagi ini di st bekasi semua kereta telat?!?!?!?!,Keterlambatan
@CommuterLine pantesan pada numpuk di kebayoran sampe ada pengumuman bagi yang terburu2 bisa menggunakan moda transportasi yang lainnya,Kepadatan
@CommuterLine @Askrlfess Semua stasiun sama aja ga ada yg ramah. Masih mending cs stasiun yg ada di Jawa timur ramah . Kemaren saya bukan dijudesin lagi tapi disentak sama petugas loketnya di stasiun klender cuma gara nominal topup @CommuterLine,Pelayanan
@CommuterLine Jak-bogor dari 21:06 ada lagi 21:21 21:36 yang datang cuma 8 gerbong apa ga numpuk itu penumpang belum lagi weekend/hari libur.. Kalo bisa diperbanyaklah jadwal berangkatnya belum lagi kereta yang datang cuma 8 gerbong.,Kepadatan
@commuterline crowd control lu jelek anjir di jalur 3-4 access mau keatas chaos pada numpuk susah jalan,Kepadatan
@CommuterLine tolong lah kalau KRL pagi atau j jam office hours AC nya di full-in . Udah kayak pepes AC pelan banget. Gimana pada gamau banyak yg pingsan kalau turun. Susah napas,Keamanan
@CommuterLine kronologinya dikarenakan laki-laki tersebut adu mulut dengan security st manggarai yang menyebabkan kurang nyaman bagi costumer krl yang pada akhirnya sempat adu mulut dengan pengguna krl lainnya.,Keamanan
@CommuterLine Sejak September kenapa komuter Green Line sering terlambat ya. Sering gangguan aliran listrik atas. Padahal kereta sudah tidak bisa mengakomodasi penumpang karena penumpang tambah banyak tapi gerbong tak ditambah.,Keterlambatan
@CommuterLine min kenapa skrg balik lagi di rentang jam 06.25 - 06.50 di stasiun Depok gaada rangkaian 12 SF? Masalahnya bener-bener sesak dan kegencet min Saya aja sampe lebam-lebam karena didorong-dorong sama orang yang mau masuk Tolong lah diperhatiin lagi buat jam-jam sibuk,Keamanan
@CommuterLine minimal sediain dong KRL arah angke di MRI biar kalo ada gangguan pakenya KRL cadangan udah numpuk gini juga orang di MRI hadah,Kepadatan
@CommuterLine Yg perbaikan tanah abang - palmerah kenapa bekasi - tanah abanb ikut delay di jatinegara &amp; matraman berhentinya lama bgt hampir 15menit,Keterlambatan
@CommuterLine di manggarai dari 7.37 sampai skrg gaada kereta ke tn abang sama sekali. jadinya numpuk semua ini yg seharusnya udh 2-3 kereta jalan. ngaco dah,Kepadatan
@CommuterLine Duh payaaahhh dari 07:10 sampe 08:00 gw nunggu kereta gila giliran gw mau masuk kurang 1 menit aja ga boleh !!!!!!,Keterlambatan
@CommuterLine Kalo udah pada numpuk seperti ini setiap malam khusus weekend diatas jam 8mlm tiap nunggu kereta rute duri-tangerang yang nunggunya setengah jam sampai 1jam gimana masa ngak mau evaluasi penambahan &amp; diperbanyak jam rutenya? Seharusnya bisa efisian dalam perjalanan tpi jadi lama. https://t.co/4hGWxJAAsh,Kepadatan
@CommuterLine Oooh ini yg bikin kereta berikutnya jadi padet man cuma 8 gerbong,Kepadatan
@CommuterLine Halo belakangan ini Bekasi-Kp bandan/Angke keberangkatan pagi sering terjadi delay ditengah2 perjalanan tiap masuk stasiun ada apa ya? Saya yakin ini pasti banyak karyawan telat ngantor mohon informasi jelas? Jangan hanya informasi menunggu pergantian da gangguan apa sebenarnya?,Keterlambatan
@CommuterLine min ini kenapa kereta tanah abang rangkas gk gerak ya stuck mau masuk palmerah Jam dr tnh abang 6.50 Hadeeehhh bikin telat terus nih,Keterlambatan
@CommuterLine Ayoo dong ditingkatkan lagii pelayanannya biar gak terlambat jadwal2 kereta nya,Keterlambatan
@CommuterLine Kalo ini sudah jelas terlambat KA 1623A yang berangkat dr Serpong harusnya tidak perlu menuhghu dan ikut terlambat. Apakah ada isu keselamatan jika KA 1623A tetap sesuai jadwal dan tidak wajib menunggu KA 1621 lewat dulu meski SANGAT TERLAMBAT??,Keterlambatan
@CommuterLine @pundingin @KAI121 Pokoknya kereta yg ke arah bogor sampe sekitar 22.15an hari ini. Tolong dibenahi ya bau bgt. Malu lah min kalo ada turis gitu misalnya wkwk mau taro dimana harga diri KAI ckck,Kebersihan
@CommuterLine @indhprmts Sy pelanggan KAI Ckrg. heran mmg saat pulang kerja jam 16-17 dimn sdg rame KA ke Bks/Ckrg durasi dtgnya bs 15-30 mnt sekali shgg penumpang numpuk smntr di sbrangnya yg ke T. Abg sepi krn tiap 5 mnt skali ada KA masuk. bsa 5 ke TNA baru 1 ke Bks/Ckrg. buat apa ya grafik itu?,Kepadatan
@CommuterLine Hahahaa lucu jadwal nya aja masih suka telat 06.23 tapi dateng nya selalu di atas 06.23 masih harus ngalah sma kereta apa jawa,Keterlambatan
@CommuterLine kata gua mah balikin jadwal yg dlu min malah makin bikin numpuk penumpang. ga efisien,Kepadatan
@CommuterLine @tanyakanrl Jgn tunggu orang meninggal atau cacad baru diperbaiki min. gercep itu bahaya bgt. Safety itu yg diutamakan,Keamanan
@CommuterLine Jam kerja min tolonglah. Masa telat 10 menit apakabar masinis jepang kalo telat 10 menit,Keterlambatan
@CommuterLine Imbas ada perbaikan penumpang numpuk di tiap stasiun tdk bs naik ddlm Kreta pun sangat sulit bergerak. Mohon utk kedpnnya dipikirkan SOP jk ad rel guna membuat kami sbg penunggu nyaman. Krn memanusiakan &amp; memberi nyaman penumpang adlh prioritas jasa layanan transportasi https://t.co/cxkhZGcFiz,Kepadatan
@CommuterLine nih min baca ya. Di st Manggarai sering bgt eskaltor mati tp tetep dipake bahkan dijam padat. Itu bahaya. Mohon diperhatikan lebih baik ditutup.,Keamanan
@CommuterLine sudah 20 menit karena ada gangguan jalur kereta Kemungkinan akan ketinggalan Kereta bandara @KAI121 yang sudah dibeli. Sial bener. https://t.co/wfNyJIVIuu,Keterlambatan
@CommuterLine Ya tapi gap nya jauh duri udah penuh ditambah tanah abang udah penuh emang hobi ya numpuk penumpang?,Kepadatan
@CommuterLine peron 2 stasiun tambun spt ini gak bahaya? sekalian aja 2 meter min https://t.co/VOAqVbiL5U,Keamanan
@CommuterLine udah bener kemaren jadwal keretanya 5-8 menit sekali sekarang malah molor lagi mana di rush hour lagi biar apa dah ditumpuk begini? Payah,Keterlambatan
@CommuterLine ini mau numpuk kaya gimana lagi orang di peron 2 bekasi udah 3x lewat arah tanah abang duri angke sama sekali belum ada yg dateng. Coba dong diperbaiki lagi kereta arah sudirman tanah abang duri angke diperbanyak juga di siang. Karena orang kerja ga cuma pagi aja!,Kepadatan
@CommuterLine halo ini kenapa udah 20 menit kereta belum dateng ya dari stasiun sudirman ke manggarai? penuh orang ini,Keterlambatan
@CommuterLine @Grumygust Coba pasang CCTV di tiap gerbong. Biar kalau ada aksi kekerasan atau pelecehan siapapun bisa melaporkan ke kalian.,Keamanan
@CommuterLine Ini knp jdwl kereta dr gondang dia ke bogor lelet bgt.lama2 sistem ndk karuhan makin kesini kerja kai ndk becus.tolong diperhatiin jgn maunya dimengerti tapi tdk diperbaiki cara sistem keberangjatan @CommuterLine,Keterlambatan
@CommuterLine Min 5509 dari kemarin sampe stasiun duri kenapa selalu telat yang bener aja lahh,Keterlambatan
@CommuterLine delay terus deh!!! Hari senin juga udah kereta tambun - kp bandan via senen datengnya telat masuk bekasi juga ketahan lama dikira waktu 5-10 menit buat orang berangkat kerja ngga berharga kali!!,Keterlambatan
@CommuterLine klo gitu banyak in yg ke parung panjang aja min setidak nya buat ngurai penumpang jadi ngak numpuk pas jam pulang kantor,Kepadatan
@CommuterLine min kampung bandan kenapa gelap bgt ya ini tumben lampunya ga nyala? Agak bahaya nih min soalnya bagian tangga jg becek takut ada yg kepleset soalnya gelap-gelapan ginu https://t.co/7BDo6qhLG9,Keamanan
@CommuterLine hai min tolong jadwal kereta TNG-Duri yg berangkat 05.07 ditertibin. Udah 2 hari berangkatnya telat terus. Akhirnya di duri jadi ga kekejar kereta bekasi 5.38. Masa buang2 waktu 25 menit untuk nunggu kereta selanjutnya di duri. Kacau dah.,Keterlambatan
@CommuterLine @KAI121 ini kenapa ya kereta tiap weekend kalo malam di atas jam 8 pada lama semua munculnya baik dari manggarai-duri mau pun duri-tangerang jadi orang pada numpuk di stasiun manggarai maupun di stasiun duri kalo bisa tambah perbanyak dong kereta ke arah tangerang,Kepadatan
@CommuterLine KRL berikutnya ya tetep padat karena jaraknya ada yg 1 jam 2 jam dan 3 jam. Ini khusus akhir pekan di semua jam padat.,Kepadatan
@CommuterLine kereta serpong tanah abang telat loh 4 - 5 menitan,Keterlambatan
@CommuterLine @infoBMKG Min tolong dong kereta batu bara jangan lewat di rush hours kaya gini telat mulu daaaah dan jd pepes lg nih gw,Keterlambatan
@CommuterLine Gangguan mulu astagfirullah udh weekend dr maja kereta udah penuh astagfirullah kenapa ga bisa diselesaikan sih ya allah,Kepadatan
@CommuterLine ngaret nih 1671A ???? biasanya jam segini udah masuk parungpanjang by CAcces msh di sudimara,Keterlambatan
@CommuterLine yg dari cikarang sampai bekasi udah ga bisa naik wkwk padeettt persis pepes kegencet-gencet,Kepadatan
@CommuterLine satpam di stasiun sudimara judes semua saya jadi ketinggalan kereta gara2 garus lewat bawah padaha kalo nyebrang saya gakan ketinggalan,Pelayanan
@CommuterLine ka1653 serpong-thb delay udh 10menit gaada informasi apa2 ini,Keterlambatan
@CommuterLine Saran min @CommuterLine coba secepatnya rekonsiliasi sama satpamnya dan perbaiki SOPnya untuk crisis handling kayak gini. Jangan langsung panik dan main pecat-pecat kalau ada yang viral. Masih ada kesempatan untuk jadi 'the good guy' di case ini :),Pelayanan
@CommuterLine Percuma saya bayar pajak dan ditambah bayar tiket yg mahal kalo pelayanannya masih di bawah standar. Paling tidak tepat waktu lah.,Keterlambatan
@CommuterLine Gini amat ya Yg punya mobil tsb sadar ga sih kalo dia tuh nyusahin orang banget? Nyusahin yg mau ke kantor kuliah ataupun penggunan KA Bandara itu sendiri. Ga kebayang gw mah orang yg udh pilih naik kereta biar ga macet- macetan malah jadi lama gara2 kaum ga sabaran.,Keterlambatan
@CommuterLine min ini jadwal #KRL malem (jam 21+) kenapa dikurangin ya penumpang masih pada numpuk juga di stasiun #tebet,Kepadatan
@CommuterLine Ga ada arahan apa2 Min petugas nginfoin ada masalah apa juga engga. Ga sigap nih. Bahaya padahal itu kalau meledak di dalem.,Keamanan
@CommuterLine masinis KA 5527 gimana deh bawa keretanya?? Tiap ngerem pada jatoh semua ini org²nya di gerbong,Keamanan
@CommuterLine g pernah sesebel ini jadwal KRL lu benerin dong bos jam kereta angke sama kp Bandan dr bekasi kacau bgt hari ini 07.02 besok 07.05 besok lgi bisa 07.11 besoknya bisa 07.17 jadwal nyampe sama berangkat kacau Team analisisnya naik kereta g sih ancur bgt,Keterlambatan
@CommuterLine saya sangat kecewa sama pelayanan di stasiun manggarai. Buat apa di buat ruang tunggu besar tp ttp harus panas2an nunggu d tempat sebelum tap in kereta bandara. D ruang tunggu dalam kan lebih adem. Tolong dikoreksi,Pelayanan
@CommuterLine Dear manajemen tolong dianalisis kembali waktu naik turun penumpang di stasiun rawa buntu masa baru ngebuka udah dibilang pintu akan ditutup sedangkan orang yang turun sgt banyak. Saya udah bbrp kali hampir jatuh perkara ini karena org pd buru dorong an ‍‍‍,Keamanan
@CommuterLine please donk Security KRL jogja solo kalau weekend suruh muter kek dijabodetabek banyak lansia gk dpt duduk egois bgt yg pada naik apalagi anak muda lagi negor mulu capek,Pelayanan
@CommuterLine anu mau req dong kalau kereta jam 5an ke cikarang itu pake yg 12 gerbong dong Masa ini manusia dah rame dari transit2 sebelumnya trus nambah lagi yg di bekasi. Kasian yg lansia sama ibu hamil ikut sempit dari transit terakhir.,Kepadatan
@CommuterLine kereta pertama dari depok ke jkt kota tadi jam 06.05 dari depok baru. harap security lebih tegas untuk bangunin kan tugasnya.,Pelayanan
@CommuterLine @puffymealz udah tau bahaya kalo ujan licin itu udah ada peron yg bener bukannya dipake bingung gw dah,Keamanan
@CommuterLine min KA jarak jauh kalau penumpang sepi dari Gambir pas di jam sibuk pagi hari 6-8 better ngga usah jalan. Bikin kacau jam KRL nih. Numpuk dah di manggarai. Atau better ngga usah ada dulu KA jauh di jam kerja pagi.,Kepadatan
@CommuterLine delay nya gak main-main min. mau sampai kapan min? https://t.co/qjjvMPTVfA,Keterlambatan
@CommuterLine paling nggak tuh ada perkiraan pengecekennya sampai kapan. Penumpang kejebak di dalem kereta padet tp ga ada kepastian sampe kapan. Ini ditahan sampe besok pagi kah???,Keterlambatan
@CommuterLine nunggu dari 7.38 sampe 8.00 kereta bekasi belum ada. Perbaikin jadwalnya ga!!!! Orang terlambat terus kalo gini,Keterlambatan
@CommuterLine sskarang di peron boleh ngerokok ya sambil nunggu krl. Satpamnya dilambai2 dipanggil2 juga gak nengok2.,Pelayanan
@CommuterLine ini kira2 berapa lama lagi ya saya tunggu arah Duri? Kenapa delay nya lama sekali. Mau bayar kalau saya ada potongan gaji?,Keterlambatan
@CommuterLine dari Parung Panjang ke arah Tanah Abang ada gangguan kah? Saya tertahan sebelum ke Cisauk dari arah Cicayur nih,Keterlambatan
@CommuterLine Td di stasiun maguwo jam 7.00 mau ke stasiun palur udh msk gate gaada petugas yg jaga nunggu 30 mnt ternyata baru diinfo petugas klo KRL udah gaada. Trs keluar gate ga dibukain portalnya jd harus tap kartu yg mana saldo kepotong. Tolong di briefing lg petugasnya:(,Pelayanan
@CommuterLine min kereta nomor 1619 arah parung - tanah anang gerbong pertama licin banget bahaya. masa habis di pel ga kering-kering? https://t.co/wUQSHYZVOC,Keamanan
@CommuterLine min krl jurusan cikarang-manggarai knp blm jalan ya? di jadwal 19.01. takut ga kekejar kereta selanjutnya :(,Keterlambatan
@CommuterLine min passanger cewe dan security yg bertugas di tap out bakmi gm jutek banget. dari mata dan negurnya judes. tolong di edukasi min dari kita udah ramah nanyanya,Pelayanan
@CommuterLine Yaelah gw sengaja ngambil kereta lebih pagi biar dateng kantor pagian malah telat gegara ginian. Bener bener dah lu yg kek gini minta naik tarifnya,Keterlambatan
@CommuterLine min katanya per 1 juni jadwal krl nambah tapi kenapa malah makin lama ya datangnya? banyak berenti juga bikin lama sampe dan bikin numpuk di stasiun. tolong dikaji ulang.,Pelayanan
@CommuterLine petugasnya diam saja nih di dalam banyak yg bawa anak kecil tp gk dibantu carikan tempat duduk. https://t.co/KRqkwPVZJE,Pelayanan
@CommuterLine Udah 2 hari jadwal nggk sesuai kereta PP berangkat 5.38 skrng ketahan di sudimara.. Telat dikit ngaruh kmn2 soalnya min.. gak semua bisa selesai dgn permintaan maaf sii minimal ada pemberitahuan d c acces biar kita ngatur diri sendiri mau jln jam berapa,Keterlambatan
@CommuterLine lama amat tumben jarak kereta ke tn abang dari 9.25 ke 9.51 yang ada gw jadi telat,Keterlambatan
@CommuterLine minimal jangan bikin orang pada panik kalo gapeka kalian udah berantakan. Tolong ditraining lagi untuk announcer di dalam kereta kalo habis umumin pintu dibuka jangan langsung umumin pintu ditutup orang jadi panik dorong-dorongan sampe ada yang jatoh keinjek.,Keamanan
@CommuterLine Min bisa ga si kalo jam 6 sore keatas tu krl via manggarai tu sering gitu. Jangan kampungbandan ke pasar senin mulu. Mengsad slalu penuh orang terus yg pada nunggu kereta via manggarai,Kepadatan
@CommuterLine Tolonglah KRL baru Jangan di Jam SIBUK Udh Sensornya sensitif bgt plus kereta nya juga jalan nya lambat 20 Menit Untuk 3 Stasiun Agak gak masuk Akal Tolonglah klo menghambat jangan di masukan di Jam sibuk kereta baru ini,Keterlambatan
@CommuterLine halo kak rute arah tanah abanng di daerah rel matraman - manggarai kenapa bunyi gesekannya mengganggu banget.. bikin telingga pengang boleh minta tolong dicek karena itu terjadi cukup lama,Keamanan
@CommuterLine ga ada rencana nambahin kereta sudimara- tanah abang? Masa dari 8.30 selanjutnya 8.49 lalu 8.59. 8.49 slalu sesek soalnya jedanya kelamaan. Tolong di prioritaskan!,Kepadatan
@CommuterLine Dm saya soal barang tertinggal gak direspon dr kemarin sore boleh tolong di follow up? Makasih Saya cuma mau tau apkh ada petugas yg menemukan. Krn di area barang sy tertinggal cukup ramai petugas. Terima kasih,Pelayanan
@CommuterLine min mo info dong itu jarak turun dari pintu ke luar bawah jauh banget serem jadinya takut nanti klo ada yang mau turun gak seimbang jadi jatoh di stasiun Citayam jurusan bogor https://t.co/bNdpalkCHE,Keamanan
@CommuterLine lu yang bener aja benerin sinyal pasca gempa makan waktu lebih dari 30 menit belum kelar juga tinggal masuk manggarai ini min sampah bener. https://t.co/H8awS0bjsu,Keterlambatan
@CommuterLine Min KA 1385 BOO-&gt; JAKK TM 6515 kereta 5 saat ngerem agak bau sangit,Keamanan
@CommuterLine lg gangguan kah? Di karet numpuk bgt. Tp kereta ke bekasi blm tersedia,Kepadatan
@CommuterLine Bisa-bisanya jam segini Blue Line Cikarang / Bekasi yang ke arah Manggarai belum ada juga.. kenapa bisa telat banget sih nggak sesuai jadwal?? Sampai penumpang numpuk ini gara-gara kerja kalian yang nggak pernah konsisten.. telat terus !,Keterlambatan
@CommuterLine Udah 2 hari sampe depok baru di jam yg sama masih padet terus biasanya udah lowong jgn dikurangkurangin min jadwalnya yaa,Kepadatan
@CommuterLine pls bgt tanah abang as a transit station yg byk bgt org mau ganti jalur kenapa minim bgt petugassss yg standby? dr orang yg kebingungan sampe ada ibu ibu yg gabisa clearly ngeliat &amp; hrs dibantu tp NONE OF SECURITY WAS THERE TO HELP in around 10-15 mins,Pelayanan
@CommuterLine @madsimad Posisi kereta di up masuk ui min kereta ketahan ini menuju bogor jam 22.28 kereta masih berenti,Keterlambatan
@CommuterLine Baik min terimakasih..atas respon nya meski tidak diketemukan... Tapi sekedar saran..andai yg petugas lapangan d stasiun sama cepat nya dgn mimin dlm respon n melayani .. blg akan d wa tapi sampe mlam ga ada kabar ..satu lagi boleh x min petugasnya d lebih ramah sedikit ..,Pelayanan
@CommuterLine Nah siapin argumen min kalo emang gaboleh karena itu emang udah di luar bangunan stasiun tapi masih area stasiun. Pasti ada aja yg ngelak. Apalagi petugas biasanya bertugas sampe sekitaran gate. Petugas yg lewat area yg dimaksud cuma 1-2 yg mungkin sekedar abis sarapan aja,Pelayanan
@CommuterLine @ensetyobudi Ya udah terlanjur numpuk min knp sih solusinya selalu telat. Tolong dong diperhatikan punctuality kedatangan dan keberangkatan kereta jgn dibiarin numpuk gt penumpang itu berimbas ke kenyamanan dan keamanan kalo terlalu padat,Pelayanan
@CommuterLine sumpah ya lelet banget sih? pelayanan gak ada yg beres jam kereta berubah terus. ngaret mulu. Susah sih punya pemerintah mau kritik gabisa astaga!,Keterlambatan
@CommuterLine gmn sih di manggarai numpuk bgt loh???? jadwal yang terdekat 20.33 sm 20.44 tp disini udah numpuk padet bgt???????? 2 kereta ga cukup nampung orang sebanyak itu,Kepadatan
@CommuterLine @elbonitaa Gmn ga telat pagi2 rush hour ada kereta barang lewat. Pake ngeles lagi,Keterlambatan
@CommuterLine tolong petugas loket stasiun cikarang bisa di ganti ga? Jutek banget lakik,Pelayanan
@CommuterLine @Heraloebss min di kereta itu sering ada peringatan bagi penumpang yang MEMBUAT KERIBUTAN akan kami TURUNKAN dan KELUARKAN dari area stasiun. Seharusnya penumpang itu digiring keluar apalg bikin ribut dgn sekuriti. Bagaimana mau nyaman jika petugas TIDAK TEGAS dgn aturannya sendiri?,Pelayanan
@CommuterLine Kereta arah Kota kl pagi tuh dikasih 12 gerbong donk...jgn malah kebalik. Arah Bogor 12 gerbong arah Kota 8 gerbong. Arah Bogor penumpangnya bis sambil main bulutangkis tuh saling kosongnya gerbong. Arah kota udah kayak ikan sarden. Numpuk.,Kepadatan
@CommuterLine astaghfirullah nunggu kereta arah bekasi di stasiun sudirman hampir setengah jam. Udah gitu di st manggarai ketahan kereta jarak jauh,Keterlambatan
@CommuterLine @faysayshi Tadi lama bgt tolong ketahannya. Udah jalan duluan dr kereta cikarang pdhl masih telat aja heran,Keterlambatan
@CommuterLine kok ga jawab? ni yg make KRL tanya ke petugasnya lgsg pls aku kepo jg,Pelayanan
@CommuterLine lah itu saya ngetweet jam 6.33 tp ga ada kereta krn delay jd 6.41 skg aneh bgt,Keterlambatan
@CommuterLine min tolong lah security di tanah abang lebih sigap lagi. Kalau pas lagi kereta datang di atur naik dan turunnya lebih baik. Kalau penuh yg naik kasih 3 jalur begitu jg sebaliknya. Jangan malah pusing sendiri ujung2nya malah kedorong orang2.,Pelayanan
@CommuterLine KA dari tn abang ke jurangmangu jam 7an malam yg delay tadi. Tolong dibantu hindari delay karena akan menumpuk penumpang terutama jam pulang kerja karena sangat penuh. Kalau ga dapet gerbong wanita harus di gerbong campur dan ini potensi pelecehannya besar,Keamanan
@CommuterLine mohon maaf tp bau bgt ini samping stasiun. padahal cuma lewat bentar doang tp baunya sampe dalem gerbong https://t.co/Rl4PPgC3Bs,Kebersihan
@CommuterLine ini penumpangnya ada yg melakukan pelecehan gak ada otak org pulang kerja malah jadi bahan napsu https://t.co/4gsFUtUXpT,Keamanan
@CommuterLine kalo kereta landing st jgn di jeda iklan suara kenceng !!! Gatau kereta lanjut apa tidak!! Ama security jgn bau ketek!!,Pelayanan
@CommuterLine pantesan tumben delay lama bgt huh mengantuk,Keterlambatan
@CommuterLine min jadwal kereta manggarai ke tanah abang setelah 7.48 jam berapa lagi. Sampai jam segini belum ada. Terlalu lama min.,Keterlambatan
@CommuterLine tlg ya ini himbauan makan &amp; minum dlm gerbong sering di sounding karna masih bnyk bgt penumpang bego yg gak baca aturan. apalagi penumpang weekend. kejadian hr ini gerbong wanita belakang mba2 jamet makan cilok bau banget ga ada yg berani negor karna malas ribut https://t.co/p9u5NsuTlh,Kebersihan
@CommuterLine dorong plisss bikin susah ratuhan manusia,Keamanan
@CommuterLine Masih tertahan di tnh abang kereta Serpong :((,Keterlambatan
@CommuterLine @Alfirafirara Kira2 Pak Asdo tahu tidak keluhan lintas cikarang ini atau tau tapi kg peduli dan masa bodo karena PaK Asdo hanya mendengar aja tidak ada tindakan dan tidak turun ke stasiun2 cek perjalanan KRL terutama lintas cikarang. https://t.co/dnpxipWuuh,Pelayanan
@CommuterLine Boleh saran ga ya min aturan dilarang berbicara dg nada keras yg dpt mengganggu kenyaman penumpang lainnya itu di announce pas di kereta? Krn beberapa kali saya lumayan terganggu dg orang yg ngomongnya keras2 dan kebetulan sedang tdk ada petugas di gerbong. Mau negur tp takut,Pelayanan
@CommuterLine tolong ya CS dari kereta commuter line keberangkatan dari cawang tujuan manggarai untuk jadwal jam setengah 8 CS nya yg perempuan tolong jangan langsung nutup pintu pas saat org mau naik !! kaki saya hampir kejepit karena sifat buru-buru CS yang bahayain penumpang,Keamanan
@CommuterLine satpam stasiun Bojong Gede pilih kasih! Kalo emang jalan penyebrangan buat org2 tertentu tolong diterapkan semestinya! Ini saya liat semua orang lewat jalan penyebrangan giliran saya terakhiran di suruh lewat bawah. Aneh,Pelayanan
@CommuterLine 1621 dr rangkas telat lbh 20mnt kenapa ka 1623A dr serpong gak diberangkatkan duluan kan jalur di depannya kosong jauh? Kalau gini beban di 1621 jadi penuh.,Keterlambatan
@CommuterLine Min kalo kereta rangkas-tanah abang delay 10 menit lewat tolong diinfo dong.. ini jadwal jam 6.01 baru datang jam 6.13 an,Keterlambatan
@CommuterLine Apakah sampel video yang saya kirim tidak masuk dalam kategori mengganggu? Sudah 1 jam tidak ada petugas yang datang seharusnya petugas tidak hanya standby diantara gerbong wanita dan gerbong campur. Gerombolannya pun sudah turun tanpa ditegur dan diedukasi.,Pelayanan
@CommuterLine pls maintenance green line dong tambahin gerbong sampe 12 dan perbaikin sistemnya hari ini bayak ngetem lama sampe telat ngantor liat penumpang makin hari makin banyak apalagi di bintaro numpuk bgt org mau masuk maksa maksa,Pelayanan
@CommuterLine ini kenapa dari jam set 8 kurang ga sampe2 yaa krl tujuan tanah abang? Udah keburu numpuk nih di jurangmangu orang2nya haduh,Kepadatan
@CommuterLine @scomberomorini Tak cuma sekali ketemu serangga (kecoa semut kutu dll) alangkah baiknya dibersihkan secara rutin keretanya,Kebersihan
@CommuterLine @KAI121 Tolong dong pegawai nya di edukasi lagi atau di kasih sanksi karena merugikan penumpang kalo penumpangnya yg gak paham kasian pasti bakalan batal berangkat. @CommuterLine @KAI121 https://t.co/cbz8sTi44p,Pelayanan
@CommuterLine ga gerak2 malah mundur mulu jamnya gimana sih kak numpuk https://t.co/kQRrsLo2bo,Kepadatan
@CommuterLine Menuju Bogor. Tadi udah saya tegur petugasnya kenapa ngga berani minta kursi prio yang ditempatin orang non prio tapi cuma ngangguk aja. https://t.co/8bsgYGT5s3,Pelayanan
@CommuterLine terlalu template jawabanya gak membantu percuma !!!,Pelayanan
@CommuterLine KA1990 kereta 3 dari depan ada yang makan nih satpam gabisa lewat soalnya penuh banget pepes mejret mampus kasih SF8 aja terus Min.,Kepadatan
@CommuterLine Dear admin tolong kereta ini jangan buat jam sibuk yg padat penumpang panas bangettt gak nyaman nyiksa yg berdiri terima kasih https://t.co/YL7DOaXjwl,Kepadatan
