full_text,label
@CommuterLine emang boleh ya dari 5.40 gak ada kereta samsek ke tanah abang? Ampe harus nunggu 18 menit 2 kali kereta jarak jauh lewat jalur 2 kalo KA jarak jauh telat emang boleh ya ganggu yang lain bagus bgt https://t.co/BjeQ1ytTlI,Keterlambatan
@CommuterLine Min kereta manggarai-cikarang 07.43 blm berangkat udh nunggu di manggarai. Udh telat di datangnya trs harus nunggu untuk berangkat lagi?,Keterlambatan
@CommuterLine Pesing juga sama delay harusnya dah satu jam berangkat,Keterlambatan
@CommuterLine sts cawang malam ini knp bau pesing,Kebersihan
@CommuterLine kenapa ini line tangerang stuck di pesing?,Keterlambatan
@CommuterLine ka KA2024A knp di grogol lama yaaa? ini yang nunggu di pesing berasa,Keterlambatan
@CommuterLine Wow tadi gua stuck di UI 15 menitan deh gak lama banget semoga yang masih di dalam kereta kuat berdiri yaa,Keterlambatan
@CommuterLine jam SUPAS ini berubah 18.21 dan ini JAM BUKA PUASA banyak yang dateng sebelum buka karena apa ? Cari ojek online susah. Begitu nyampe stasiun dikasih tau kalau keretanya telat 40mnt wkwkwk. Gitu dari KAI gaada info,Pelayanan
@CommuterLine kereta bekasi via senen yg dijadwal jam 17.21 dari st kemayoran kok delay lama bgt sih? sengaja pulang on time karena ngejar buka puasa dirumah tapi malah sama aja ini sampenya udah mau jam tarawih tolong besok dan seterusnya dibenahi lah,Keterlambatan
@CommuterLine kereta pagi arah manggarai suka ketahan lama di stasiun jatinegara tuh kenapa ya? Jam tiba di stasiun berikutnya kan jadi ga sesuai jadwal -_- ngaret,Keterlambatan
@CommuterLine dah telat min -_-,Keterlambatan
@CommuterLine Berarti selama ini telat dong keretanya kereta datengnya selalu jam 8.03 atau 8.05 kok,Keterlambatan
@CommuterLine plis kenapa lama banget aku gaada minum atau makanan buat buka karena biasanya sebelum magrib udah nyampe. sekrang aku lemes banget belom buka dan diri plis bentar lagi pingsan ini,Keterlambatan
@CommuterLine Mohon infonya ya min saya masih ketahan lama masuk ke pancasila,Keterlambatan
@CommuterLine Nyenyenyenye lo bilang KERETA API JARAK JAUH kocakkk which is identik dengan angkutan penumpang [[[manusia]]] yg naik turunnya di Senen telat mah telat aja minta maaf gausah banyak cincong. Mau kereta kencana sekalipun gaperduli gue lo di awal bilang KAJJ cak. https://t.co/AUVQyYp5IP,Keterlambatan
@CommuterLine ga pagi ga sore telat terus ya bangsat. Makin hari makin kayak sampah service lo anjing.,Keterlambatan
@CommuterLine Min bilangin ke yang bikin jadwal di C Access coba update jadwal sesuai kondisi kereta sampe nya nyampe 10.50. Eh atau keretanya yang emg telat kek biasa?? https://t.co/690A8IhmXh,Pelayanan
@CommuterLine min kereta priok arah kota telat ya? kok ini belum dateng,Keterlambatan
@CommuterLine min KRL tujuan Tigaraksa dari stasiun Tanah Abang biasanya jam 7.00 ini kenapa malah ngaret ke jam 07.07 min? Jadwal baru apa emang ngaret aja hari ini,Keterlambatan
@CommuterLine Min ini gegara gangguan listrik di Citayam kereta telat banget gue ngetik ini masih di kereta dan kejebak di tengah ga bisa keluar kalo udah gini ga dapet kompensasi apa gitu? makan kek free trip kek minta maaf doang kah?,Keterlambatan
@CommuterLine info ada gangguan apa di cilebut? KRL ke Bojonggede tertahan lama calon penumpang membludak di peron 1 Bojonggede,Keterlambatan
@CommuterLine HALOOOO ini KRL cikarang-angke 5079B kenapa gajalan-jalan harusnya kan jadwalnya 9.28 skrang masih belom jalan juga udah telat 30 menit!!,Keterlambatan
@CommuterLine Masinis KRL RK-THB 5.39 hari ini padahal masih ada waktu buat naik posisi udah depan pintu dan masinis liat juga tapi udah ditutup berangkat kecepetan tapi di kedatangan ngaret mulu wkwkwk aneh,Keterlambatan
@CommuterLine Ini udah telat parah loh emang ga ada pembenahan apapun dari kalian? Ini seminggu udah 2x telat orang ga ada yang telat tapi kalian yang buat telat. Kenapa bisa sampe tela pergantian jalurnya? Yang ga in schedule tuh kajj atau masinis commmuter linenya? Tolong lah,Keterlambatan
@CommuterLine kereta dr tn abang - kp bandan kenapa delay lama ya? Biasanya 6.07 tapi ini 6.20,Keterlambatan
@CommuterLine Goblokkkk keluhan kapan dijawab kapan gobloknya ga ketolongan. Benahin aja sistem lu itu jangan telat terus bisanya nyusahin orang. Tai.,Keterlambatan
@CommuterLine min kereta 412 commuter line doho tertahan 40menit di stasiun sidoarjo. Ini jam rush hour kenapa kami suruh nunggu lama banget? Mana bentar lagi masuk kerja pula Emang kenapa kreta probowangi-nya?,Keterlambatan
@CommuterLine min udah dong capek banget ini green line telat mulu keretanya tiap hari.,Keterlambatan
@CommuterLine Tolol idiot kerja yg bener ga kompeten gangguan lama banget benerinnya. Inlander anjing harusnya balik ke sawah @CommuterLine,Keterlambatan
@CommuterLine tiap senin selalu terlambat kah green line?,Keterlambatan
@CommuterLine ini kereta ke manggarai dari duri lama bangetttt???? 10 menit lebih. benerin jadwal lu pada,Keterlambatan
@CommuterLine LAMA WOY LAMA!! Gara2 jadwal lo berantakan KITA SEMUA TELAT. Mau kompensasi apa lo ke kantor kami masing2?! Udah bela2in berangkat pagi juga tetep aja lama ujung2nya. Perasaan armada lo udah banyak deh. Pengadaan sana sini. Masa iya gak cukup? Manajemen jadwal lo aneh.,Keterlambatan
@CommuterLine Iya jgn lama update ya min. Jangan sampe udah selesai dari jam 3 tapi baru di share jam 5,Pelayanan
@CommuterLine ini kenapa kereta dr tn abang ke kampung bandan delay lama? Jadi berantakan jadwalnya yg harus naik dari kampung bandan - tj priok jam 7.38 ga akan sempat,Keterlambatan
@CommuterLine Udah. Semua orang juga udah memulai hari dengan hati yang ringan semuanya berantakan tiap sampe stasoun ternyaa lagi lagi commuter linenya TELAT. Twice in a week semacam ga belajar dari kesalahan kalian tuh. Ngerusak mood orang pagi pagi.,Keterlambatan
@CommuterLine gua udh berangkat early malah telat gara gara lu,Keterlambatan
@CommuterLine ini kenapa 1810D belum jalan jalan dari tanah abang ya? Ngaret banget,Keterlambatan
@CommuterLine berapa lama lagi ini perbaikannyaaaa? yang ke arah bogor stuck kok,Keterlambatan
@CommuterLine kasih informasi tuh jangan cuma di twitter doang min. gak semua penumpang punya twitter. infoin setiap 5 menit sekali gangguannya apa dan penumpang harus nunggu berapa lama,Keterlambatan
@CommuterLine Halo kak line tangerang keretanya gangguan kenapa ya? Ac sampe dimatiin juga lampu dll kira2 berapa lama lagi?,Keterlambatan
@CommuterLine masinis komputer line fider bawanya lama banget masuk stasiun mana aja lama banget ini ma bisa telat,Keterlambatan
@CommuterLine Tolong dong berhenti nya jgn diantara stasiun sesek nafas lama lama,Keamanan
@CommuterLine mohon maaf min tumben amat kereta tertahan antara st tanjung barat dan Lenteng agung sampai saat ini masih tertahan,Keterlambatan
@CommuterLine bos ini rute cikarang- kmp bandan via pse telat lagi bos? Oh astaga ujan loh bos,Keterlambatan
@CommuterLine kereta dr cikarang ke bekasi knp sih selalu lama dan telat mulu kalo pagi bikin buang2 waktu tau gak,Keterlambatan
@CommuterLine Ini juga dari jatinegara ga jalan min ada apa sih infonya telat banget,Keterlambatan
@CommuterLine greenline 1626D telat lagi? Astagfirulloh. 6.31 jadi 6.42. Tiap hari telat emang gak pernah direview ulang penyebabnya kenapa?,Keterlambatan
@CommuterLine trouble di Tigaraksa - Maja sampe kapaann siiihhhh? Sampe kapan kita semua terlambat terus gini jadwal keretanya ga jelaaasss,Keterlambatan
@CommuterLine Ini keretanya kenapa lagi di tahan di jatinegara? Udah telat di tahan pula,Keterlambatan
@CommuterLine woy gila kereta lu yg bekasi - kp bandan ngaret bgt mana cuma 10 rangkaian??? kaga jalan2 anj,Keterlambatan
@CommuterLine lu sih nyiksa yaaa.. KA 6009 dr jam 7.43 sampe 08.04 masih ketahan disenen. Nunggu KA Jaka Tingkir. Gila lu ya? Ini yg nama nya koordinasi sama DAOP 1?? Datang dr Cikarang aja uda telat 10 menit. Yg ngotak dikit laah.. @CurhatKRL https://t.co/dbkdtBSVka,Keterlambatan
@CommuterLine nambo yg stuck di depok gimanaa . jalur sebelah udh jalan berkali kali kok nambo belum yah yaallah,Keterlambatan
@CommuterLine TELAT WOI MAKANYA KALAU UDAH TAU TROUBLE TERUS CEPAT PENGAMBILAN KEPUTUSANNYA KAN BISA DI TAHAN DI PASAR MINGGU ATAU DEPOK YANG PUNYA 4 JALUR,Keterlambatan
@CommuterLine telat muluk krl cikarang-kpb via senen jam 7an. masa tiap hari telat muluk min min ngatmin,Keterlambatan
@CommuterLine KRL yg ke Nambo yg sekarang delay ya? Biasanya sampe Pondok Rajeg jam 08.46 tapi di aplikasi C-Access posisinya sekarang masih di Pasar Minggu.,Keterlambatan
@CommuterLine tai banget ini harus nunggu ketahan berapa lama sih? masa bekasi-manggarai doang satu jam najis,Keterlambatan
@CommuterLine woi kereta bekasi jam 6.15 knp telat dtgnya biasa dtg jam 6? dan tiba2 dipindah ke jalur 5 pdhl biasa jalur 4? org udh nunggu dr 5.50 loh berdiri skrg gadpt duduk jg berdiri jg gara2 udh rame bgt fakyu krl,Keterlambatan
@CommuterLine ...tertahan hampir 20 menit 17.25 s.d 17. 50 di st.bekasi arah Cikarang karena KA jarak jauh...mohon perhatikan waktu tunggu min...,Keterlambatan
@CommuterLine ngaret mulu jadwal tanah abang ke rangkas?????,Keterlambatan
@CommuterLine Wow telat lebih dari 20 menit yaaaa?,Keterlambatan
@CommuterLine min kenapa greenline terlambat mulu ya diperbaiki si ya Allah,Keterlambatan
@CommuterLine hadaaah kena stuck di sudirman ini,Keterlambatan
@CommuterLine bikin jalur yg bener apa asu masa perkara gantian rel ni stuck di tengah jatinegara udh 20 menitan goblokkkk goblok,Keterlambatan
@CommuterLine Ga ada improvement dari KAI tentang jadwal kereta arah Manggarai Sudirman sampe angke jadwal selalu lama telat. Dari dulu selalu begini,Keterlambatan
@CommuterLine hah kok berangkat tigaraksa? tadi aja nunggu di tanah abang delay lama banget harusnya berangkat 22.10 ini sampe 22.32 aja belum berangkat keretanya sampe penumpang numpuk. sampe parung panjang malah ini disuruh turun terus nunggu kereta 1814D. aneh banget. engga sesuai tujuan.,Pelayanan
@CommuterLine Halo admin mau saran aja kl emg kereta tertahan krn gangguan tlg berhentinya itu di stasiun aja jgn di tengah2. Diinfokan jg melalui announcer di dlm kereta brp lama estimasi perbaikan jgn di sosmed aja. Biar org bs decide mau cari alternate lain or nunggu thanks,Pelayanan
@CommuterLine hai c-line. apakah ada gangguan di jalur red line? kereta tertahan lama di antara stasiun bogor - cilebut,Keterlambatan
@CommuterLine menjelang lebaran makin bapuk nih krl udh molor dari jadwal di jatinegara sama manggarai ditahan mulu suruh ngalah sama kereta jarak jauh,Keterlambatan
@CommuterLine mau masuk manggarai..tertahan 10 menit dari Tebet. Kenapa nih?haduh telat lg deh,Keterlambatan
@CommuterLine ngaret mulu heran harusnya di jadwalnya sampe st pondok jati jam 7.43 ini sampe 7.50 masih ketawn di st jtn ampun dah bikin telat mulu,Keterlambatan
@CommuterLine ada gangguan apa dh nih w standing di jatneg lama bener,Keterlambatan
@CommuterLine KRL tanah abang - rangkas jadwal 17.50 udahlah datang telat berangkat juga telat tau2 gangguan di sts serpong. Penumpang terpaksa beralih ke kereta selanjutnya. Ini keretanya punya inka yg bermasalah itu bukan sih? Penampakannya lain dr keretaa green line biasa,Keterlambatan
@CommuterLine telat setengah jam tuh kacau banget sih buang-buang waktu orang,Keterlambatan
@CommuterLine min ini krl duri-tangerang knp delay deh? hrsnya 19.15 udh ada tp ini mundur trs sampe ke 19.26,Keterlambatan
@CommuterLine krl kl ngaret sejam tu lg ngapain dulu si? https://t.co/TE0GTPsFfe,Keterlambatan
@CommuterLine min ini kereta dr bogor ketahan lama bgt di manggarai cepetan jalanin napa saya ngejar kereta bekasi bs telat iniiiiiiiiiiii K1 1 25 49,Keterlambatan
@CommuterLine lu bisa ga si gausah beranti2 lama gini najis lama2 kebiasaan bgt tiap berenti di jatinegara. Udh 15 menit lebih jing ?????? Gue udh telat bgt sat https://t.co/0AyL5AXef0,Keterlambatan
@CommuterLine mau tanya dong alesan akses nya dipindah kaya gini tuh biar apa? baca diatas biar meningkatkan kenyamanan . Menurut saya SAMA SEKALI TIDAK MEMBUAT NYAMAN PENGGUNA. Hari ini telat 5 menit gara-gara mau naik ke peron aja aksesnya ribet dan lama bgt.,Pelayanan
@CommuterLine malam. Saya di st Cikini kereta ke St Kota kok lama sekali ya. Kosong sejak jam 19.35. Sampai 20.10 kendpa intervalnya cukup jauh? Apakah ada gangguan?,Keterlambatan
@CommuterLine woy brengsek kalo gangguan tuh kasih pengumuman lu kerja belajar komunikasi ngga sih? hal sepele gini malah bikin banyak orang telat kerja anjing,Pelayanan
@CommuterLine Min gangguan nih stuck di st. jatner gw udh telat,Keterlambatan
@CommuterLine telat,Keterlambatan
@CommuterLine kesel bgt jadi telat sejam lebih gara gara pintu krl ngga bs ketutup pegel weyy,Keterlambatan
@CommuterLine min ini kenapa KA 6054 berhenti lama banget mau masuk angke?,Keterlambatan
@CommuterLine @yourmouth23 Tinggal jawab aja min ada gangguan atau ngga?! Kita nungguin lama banget nih karena di Goolge Maps keterangannya Delay,Keterlambatan
@CommuterLine sudirman manggarai ada apa?? Kok berhentinya lama??,Keterlambatan
@CommuterLine 5014 jam 5.58 telat kembali? Setiap hari telat https://t.co/GH7XVskNOu,Keterlambatan
@CommuterLine halo min ini ada gangguan kah di jalur manggarai-sudirman? soalnya kereta lumayan lama tertahan di st jatinegara,Keterlambatan
@CommuterLine ini cikarang - kapung bandan via pse yang harusnya dari tambun 07.45 telat lagi kah bre? Kenapa telatnya bre?,Keterlambatan
@CommuterLine Tujuan Bekasi/Cikarang via manggarai terlalu lama tunggu di sts Manggarai sekitar antara jam 6 sd 8 pagi.. Tolong perbaiki dan perhatikan juga utk yg KRL. Kami sudah sering terlambat masuk kerja. TOLONG DIPERHATIKAN DAN PERBAIKI !!!,Keterlambatan
@CommuterLine skrg krl bekasi angke yang biasa 6.34 di peron 7 jd ngaret terus ya min?,Keterlambatan
@CommuterLine @rivamnster Oh ini jadwal ngaret semua pas rush hour ini karena krl harus ngalah sama KAJJ mudik kan? Karyawan lu semua titipan ye gabisa kerja benerin sistem dan jadwal biar ga bentrok aja dari dulu ga bisa. Namanya apa? Iya tolol. @CommuterLine,Keterlambatan
@CommuterLine boleh bantu ada yg pingsan di krl khusus perempuan (kepala kereta menuju bogor) saat ini tertahan di univ pancasila,Keamanan
@CommuterLine asli delay nya parah bgt jadi telat masuk kerjaa.. buat apa ada aplikasi kalo berangkat dan tiba nya ga sesuai.. mana ga ada kompensasi..,Keterlambatan
@CommuterLine @adeeenduh Uda ny dateng telat ac panasny parah bgt. Gerbong 4 brangkat dr cisauk 7.28,Keterlambatan
@CommuterLine min KA 6051 ini kenapa ya tiap hari telat mulu? percuma selama ramadhan pulang jam set 5 kalo naik keretanya juga tetep di jam 5 min,Keterlambatan
@CommuterLine delay nyaa parah sampe 20menitt jd telat masuk kerjaa.. asliii parahh bgtt,Keterlambatan
@CommuterLine Kereta tertahan masuk manggarai. Kemarin masuk manggarai juga lama. Di jam sibuk pula.,Keterlambatan
@CommuterLine TOLOL LU TOLOL KERETA KETAHAN LAMA BGT DI TANAH ABANG UDAH TELAT ANJIR KENAPA SIH?,Keterlambatan
@CommuterLine demi Allah Line Bekasi krlnya slalu ngalah sama jarak jauhh!!!! Jd bikin ngaret parah @KAI121 pls tlongg buat rel beda buat kereta jarak jauh. Ini udh susah dpt duduk masih aja nunggu lama krn jalurnya ganti2an,Keterlambatan
@CommuterLine kocak delay lama bner,Keterlambatan
@CommuterLine Min update info gangguan Cilebut doong mau screenshot buat alasan telat ke kantor niiih,Keterlambatan
@CommuterLine hallo kai saya hari senin mau naik kereta tp delay sampe 15 menut alhasil saya telat :). Semoga keret distasiun kramat jam set7 always tepat waktu yah,Keterlambatan
@CommuterLine Min greenline ada masalah? Ini telat keretanya. Mohon di info jika ada kendala. Lalu dimana saya bisa melihat jadwal kereta? Websitenya tidak bisa. Terima kasih.,Pelayanan
@CommuterLine KA 6015 hari ini ketahan PSE 10 menit lebih baru jalan 8.05 nyampe KPB 8.15 min telat mulu @CommuterLine,Keterlambatan
@CommuterLine Mau smp kapannn krl Bogor - Jakarta Kota telat mulu masuk Juanda? brgkt on time 6.57 dari Cilebut smp Juanda 7.20. Molor 16 mnt dari jdwl di app. Gar2 kthn mulu di Manggarai Gambir. Klau emg jdwalnya sllu jam segitu update aja deh min. Ngga ush info jam 07.04 nyampe Juanda https://t.co/QTXJvVX7Ca,Keterlambatan
@CommuterLine keretanya yang terlambat 15mnt atau absen saya yang terlambat 15mnt? karena kereta telat 9mnt di stasiun saya naik lalu terlmbt di tujuan akhir krn akumulasi naik trn pnp yang jd penyebab ketinggalan kereta di transit akhirnya ikut kereta berikutnya. sy jd terlmbt absen 17mnt,Keterlambatan
@CommuterLine kak tolonggf banget kak jadwal ke Duri dari Tanahabang jam 6.16 jangan ngaret terus kak saya ngga dapet KRL 6.25 ke Tangerang terus. Telat kok setiap hari? Ini mah emang ngga niat jadwalin di 6.16 ganti aja jadwalnya drpd ngga sesuai terus,Keterlambatan
@CommuterLine bisa ga sih? kalau telat tuh sewajarnya jadwal kampung bandan via pse gak pernah bener jadwalnya,Keterlambatan
@CommuterLine woiii gila ya nunggu giliran masuk st manggarai telat telat anak org.,Keterlambatan
@CommuterLine hadeuhh lama bgt jadi telat ini,Keterlambatan
@CommuterLine @number0ones Sejak st. Jatake aktif jadi sering telat sampe Tanah Abang. Padahal jadwal udah dicepetin tp kok malah lebih lama sampe Tanah Abang? Padahal harusnya tau waktu 1 menit aja berharga banget buat pengguna KRL,Keterlambatan
@CommuterLine @KAI121 KETINGGALAN KERETA KE NAMBO. Tolong diinfoin dong kalau CL pagi ini telat biasanya sampai manggarai 06.17 dari kranji dan masih ke kejar CL ke Nambo 06.34 dari manggarai eh malah molor nyampe manggarainya!! Mana sejam sekali kereta ke nambo tuh!!,Keterlambatan
@CommuterLine kebiasaan bgt nahan lama lama masuk manggarai tuh kenapa si? Telat lagi aja gue udah berangkat paling pagi pun telat,Keterlambatan
@CommuterLine woi KAI mau sampe kapan lu duluin kereta barang di jam rush hourss?!! Apa si barang yang lu bawa sampe harus bgt pagi pagiii!! Delay ini greenline bukannya bebenah malah ngulang lagu lama kaset kusut,Keterlambatan
@CommuterLine mohon info kenapa kereta bekasi-kp bandan via pasar senen keberangkatan 6.03 sekarang ini sering tertahan dan sering terlambat untuk sampai hampir 1 5 jam untuk sampai ke stasiun angke? terima kasih,Keterlambatan
@CommuterLine @koshisenpaii Pantesan lama bgt anjir gue jadi telat,Keterlambatan
@CommuterLine mana ini kereta Kampungbandan via Pasar Senen baru dateng 08:00 telat 11 menit. Ketiduran atau gimana masinisnya? Jadwal gak pernah jelas telat mulu https://t.co/MPDkj3qhqW,Keterlambatan
@CommuterLine min ini kenapa KA 6054 lama banget mau masuk angke?,Keterlambatan
@CommuterLine Sudah lama sekali tertahan di Stasiun UI perjalanan Citayam -Bojonggede infonya berlangsung normal tp kok ini CL saya tertahan sangat lama??,Keterlambatan
@CommuterLine gais kerjaannya telat mulu gais kalo pagi. Cikarang pse harusnya 7.31 di metland ini blm ada sampe sekrang,Keterlambatan
@CommuterLine KA 1641 terlambat 10 menit. Kondisi stasiun Cisauk saat ini 06.48 https://t.co/HRGx1XHkoT,Keterlambatan
@CommuterLine Telat min sekarang saya udah sampe Las Vegas,Keterlambatan
@CommuterLine @CommuterLine coba boleh di cek stasiun Parung Panjang ada kebocoran di tangga yang saya rasa tidak pernah di perbaiki setiap hujan hanya di tampung pakai ember dan membuat akses tangga kotor dan licin mengingat akses nya hanya tangga dan lift tidak ada eskalator,Keamanan
@CommuterLine Buang aja itu contact center sampah kalo ga ada gunanya. Ngapain complain kalo ga pernah didengar. Mau duit ga mau kasih layanan.,Pelayanan
@CommuterLine commuter line rute surabaya gubeng - kediri dan sebaliknya. bbrp kali ada anak kecoa di gerbongnya,Kebersihan
@CommuterLine ini ibu2 bawa apaan ya katanya es batu mana jadi becek bau amis deh segala ditutupin pake kaki pdhl air kmn2 https://t.co/TOPKnUWWVc,Kebersihan
@CommuterLine hallo mau kasih saran nih tolong dong tingkatin kebersihan toilet di stasiun manapun. jujur ini salah satu fasilitas yang di butuhkan bgt sm penumpang. kalau kotor tuh kesan nya males baget untuk digunakan. padahal toilet baru dan masih bagus. sayang klo gk dijaga https://t.co/2DqvC6KmnV,Kebersihan
@CommuterLine min tolong dibenerin lah toilet pria st jkt kota masa lobang selokannya bolong gede bgt abjir jdi bau bgt udh gitu klosetnya susah bgt diflush gk turun2 bikin panik bgt,Kebersihan
@CommuterLine Hari ini kejadian lagi. Gua udah di stasiun dari jam 6.45 tapi gak ada satu pun kereta kp.bandan via pse yg lewat di st. Klender baru. Yg jadi pertanyaan gua kenapa kereta tujuan kesana itu cuma diitung jari alias sedikit bgt sialan?!!!! Sampah bgt!,Keterlambatan
@CommuterLine min tadi sy ke toilet stasiun Gondangdia jorok bgttt https://t.co/PiloEjIzDU,Kebersihan
@CommuterLine @annisanovadiana Mgkn kata KAI lu butuh gua kok sedikit becek sedikit bocor ga ngaruh lah ya....,Kebersihan
@CommuterLine @CommuterLine DETAIL UDAH DITULIS SEBELUMNYA. GA BACA? Tuh pintu inka sampah ini rusak mulu sampe dibongkar di perjalanan. Kalian ga bisa maintain atau gimana? Complain lah ke vendor inka karena kalian user inka. Harus pelanggan yang complain? https://t.co/lamoCSBmv7,Pelayanan
@CommuterLine Juanda kaga ada kereta ini sampah,Keterlambatan
@CommuterLine gangguan terus sampah ini kereta di pasar minggu kapan mau berangkat!?,Keterlambatan
@CommuterLine Kalo saya perhatikan masyarakat msh blm faham soal buang sampah sesuai dgn jenisnya tempat untuk membuang sampah kertas kaca organik dsb sdh di pisah tapi tetap aja semua sampah di buang dlm satu tempat masyarakatnya ga mau repot milih milih sesuai jenisnya,Kebersihan
@CommuterLine mushola st sudirman... duuhhh bau banget.. entah sudah brapa bulan ini sajadah gak di cuci. https://t.co/PzeNXlrHtl,Kebersihan
@CommuterLine andai penumpang bisa kena tilang kalo ada yang buang sampah sembarangan.,Kebersihan
@CommuterLine @kumifigo tapi knp gaada satpam yg datengin? knp kakak itu malah di suruh turun di stasiun selanjutnya bukan si pelaku? sanksi apasih yg lo maksud tuh? kl iya tempelin mukanya tiap gerbong. nah itu baru sanksiii,Keamanan
@CommuterLine Posisinya di area stasiun atas min bukan di rangkaian kereta ya.. pelaku berani karena pengawasan petugas lengah.. lagi sibuk sama eskalator rusak.. kejadian sekitar pukul 15.10-15.17 di area tap gate keluar stasiun Bekasi,Keamanan
@CommuterLine peraturan dilarang buang ludah sembarangan kayaknya perlu deh. Baik buang ke rel / bahkan di st. Duri ada yg buang ludah di jalanan peron. Berlaku u/pengguna mau pun petugas. Udah sering ngepas nemuin pelaku soalnya. terima kasih,Kebersihan
@CommuterLine saran Min kalau ada kasus pelecehan muka pelakunya di tempel di tiap stasiun buat warning penumpang lain. Tadi pagi di kereta jurusan bogor-jakarta kota ada kasus pelecehan lagi pelaku gamau ngaku dan malah santai aja kaya gada apa2.. korban udah trauma &amp; nangis.,Keamanan
@CommuterLine Kacau kasus dilecehin malah disuruh viralin,Keamanan
@CommuterLine TOLONG SERING2 HIMBAU UNTUK PELAKU KEJAHATAN SEXUAL! fuck gue kena pagi ini. awalnya sentuh elus punggung gue gue hiraukan krn berfikir kl itu cmn pergerakan krn penuhnya kereta. dn pas dia di smping gue tangannya di bawah dn sentuh paha gue pake jarinya. - https://t.co/CzOKvunsYt,Keamanan
@CommuterLine Bisa pasang foto pelaku di stasiun nya gak min agar wajahnya dikenali,Keamanan
@CommuterLine min tolong dibenerin lah toilet pria st jkt kota masa lobang selokannya bolong gede bgt abjir jdi bau bgt udh gitu klosetnya susah bgt diflush gk turun2 bikin panik bgt,Kebersihan
@CommuterLine Selamat siang tolong di benahi di Stasiun Pondok Ranji yg baru toilet Pria. Lalu Lift arah Paron 2 mati. Lalu tangga besi di pintu masuk sebelum naik ke eskalator sudah goyang2. Pintu masuk di arah belakang yg jalannya bagus dari Bintaro. Terima kasih https://t.co/cvCZ8G26Zq,Pelayanan
@CommuterLine gimane mau semangat positif kalo naik kereta INKA lo yg busuk! bikin rusak jadwal kereta gblk!!,Pelayanan
@CommuterLine halo kak hari ini di Stasiun Tugu ada bapak anaknya balita &amp; IBUNYA masuk ke toilet cowo bener2 masuk smp ke dalem bahkan di depan urinoir2 yg pengen kencing pada ga jadi krn ada ibu2 tadi. Tolong utk dikondusifkan &amp; dipertegas lg krn ganggu kenyamanan. Thx,Pelayanan
@CommuterLine @saidaqil pak yai pak komut tlg di cek ini operasional CL payah banget rush hour org berbuka ketahan gangguan kbykn announcement ucapan selamat berbuka doang tapi action kalah sama petugas mushola pinggir jalan,Pelayanan
@CommuterLine #5148B 19.28 masih di Tambun..sial sial busuk jadwalnya mau pagi malam,Pelayanan
@CommuterLine @KAI121 Selamat Pagi Ka. Tidak berfungsi toilet pria Stasiun Grogol. Terimakasih. https://t.co/OdgQcTvVsm,Pelayanan
@CommuterLine Nih kereta harusnya berangkat 6.18 tapi baru berangkat 6.26. Kasih terus rangkaian ke line lain sampai headway 1 menit gerbong kosong melompong. Nanti kalo rugi salahin lagi penumpang yg udah kaya pepes tiap hari.,Pelayanan
@CommuterLine greenline tuh kacau banget deh udah keretanya sering banget telat bukan cuma telat 5 menit TAPI 20 MENIT Rangkaian cuma 10 kereta SELALU PENUH. Ga nyaman banget tapi cuma ini transportasi yang bisa jangkau Jakarta cepet. Tolong perbaikannya segera dong????,Kepadatan
@CommuterLine Coba laporkan berapa menit keterlambatan 1633D 1635B 1637D di jam 6an. Not interested in why. Udah pasti karena gerbong terlalu penuh ga jalan².,Kepadatan
@CommuterLine cek rangkaian crrc min barusan baru turun di telaga murni arah cikarang pintu kanan beberapa kereta ga kebuka,Pelayanan
@CommuterLine tlg dong kereta arah bogor gerbong 7 ada yg muntah nih https://t.co/G7RBMGqtED,Kebersihan
@CommuterLine min itu jadwal kereta keberangkatan St. Manggarai / St. Jakarta Kota dari St. Bogor dengan rentang waktu 14.30 - 15.00 jangan sekosong itu atuh. udah kereta tersedianya lama baru jalan jam 15.06 dari Bogor dikasih 8 rangkaian pula jadi pepes min . https://t.co/fWDlUaqKCm,Kepadatan
@CommuterLine Minimal nambahhhhh gerbong atau memeprcepat interval kedatangan keretaaaa duluuuuu kereta 10 gerbong jaraknya 10-13 kadang 15 menittt udah fulll mentok jadi pepess ehhh nambahh stasiun lagi,Kepadatan
@CommuterLine @eqrzq Tambahin min gerbongnya di pagi ama sore ajaa deh.... udah kayak pepes kami didalam kereta. Greenline ya minnnn... nunggu kereta selanjutnya juga bukan opsi min...,Kepadatan
@CommuterLine gerbong padet ini ketahan di pasming dari tadi buswttt,Kepadatan
@CommuterLine kereta K1 1 89 94 gerbong 12 volume speaker terlalu keras/nyaring menyakitkan telinga. mohon diatur kembali,Pelayanan
@CommuterLine Banyakin lg kereta Rangkas-Tn Abang. Udh mau mati di dlm gerbong kyk skrg,Kepadatan
@CommuterLine greenline makin gak manusiawi skrg udah mah gerbongnya gak sebanyak redline manusianya makin banyak eh telat mulu... Jadi blm nyamoe kantor pun badan udah capek dan sakit semua. haaddeehhh,Kepadatan
@CommuterLine Tapi sampai kapan min??? Ini udah 2 minggu penuh loh kalian juga gak mikir itu di dalam gerbong yang desek desekan sampe habis nafas juga manusia? Tolong lah kalau gak bisa mengatasi hal tersebut paling enggak tambah jadi 12 gerbong agar meminimalisir beberapa persen kepadatan,Kepadatan
